Object Id	sts_id	sfl_id	msc_record_no	msc_record_address	msc_record_length	msc_record_type	msc_filename	msc_duplicate_hashcode	msc_duplicate_fl	msc_event_type	msc_rec_type_name	msc_call_type	msc_a_number	msc_a_number_normalized	msc_b_number	msc_b_number_normalized	msc_c_number	msc_c_number_normalized	msc_roaming_number	msc_start_dttm	msc_end_dttm	msc_duration	msc_call_direction	msc_call_status	msc_subscriber_type	msc_imsi	msc_imei	msc_address	msc_record_sequence_no	msc_ldc_indicator	msc_ldc_sequence_no	msc_ldc_correlation_id	msc_ldc_status	msc_ldc_tag	msc_bearer_service	msc_cell_id	msc_roaming_partner	msc_switch_name	msc_inc_route	msc_inc_operator_name	msc_out_route	msc_out_operator_name	msc_smsc_address	msc_lrn	msc_is_interconnect	msc_is_roaming	msc_part_key	msc_extra1	msc_extra2	msc_extra3	msc_extra4	msc_extra5	msc_extra6	msc_extra7	msc_extra8	msc_extra9	msc_extra10
100145	62	4002	144	25734	177	CDR	MSC_0001241019_101112.txt	-1764122830	false	Voice	MTC	Local	9367453766	9367453766	9887453756	9887453756				03/25/2020 11:06:00	03/25/2020 09:56:00	70	Incoming	Normal Release	Postpaid	177456192345709	9367453766	MSC6	1	0					1	1	1	Ericssion							false	false	11										
100174	62	4002	173	30919	176	CDR	MSC_0001241019_101112.txt	1839444118	false	SMS	MT SMS	Local	9986113287	9986113287	9367873756	9367873756				03/25/2020 20:10:00	03/25/2020 20:10:00	0	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC5	1	0					1	1	1	Ericssion							false	false	20										
100211	62	4002	210	37586	174	CDR	MSC_0001241019_101112.txt	1785504694	false	SMS	MO SMS	NLD	9986113287	9986113287	9845300379	9845300379				03/25/2020 05:11:00	03/25/2020 05:11:00	0	Outgoing	Normal Release	Prepaid	177456192345710	9986113287	MSC2	1	0					1	1	1	Ericssion							false	false	5										
100225	62	4002	224	40104	174	CDR	MSC_0001241019_101112.txt	1785024182	false	SMS	MT SMS	NLD	9986113287	9986113287	9777453756	9777453756				03/25/2020 05:03:00	03/25/2020 05:03:00	0	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC6	1	0					1	1	1	Ericssion							false	false	5										
100003	62	4002	2	175	174	CDR	MSC_0001241019_101112.txt	320244660	false	Voice	MOC	NLD	9986113288	9986113288	9367853756	9367853756				03/08/2020 06:10:00	03/08/2020 05:10:00	60	Outgoing	Normal Release	Prepaid	177456192345711	9986113288	MSC2	1	0					1	1	1	Ericssion							false	false	6										
100032	62	4002	31	5420	184	CDR	MSC_0001241019_101112.txt	1083824401	false	Voice	CF	International	9367453766	9367453766	9767453756	9767453756				03/08/2020 17:09:00	03/08/2020 16:09:00	60	Outgoing	Normal Release	Postpaid	177456192345709	9367453766	MSC2	1	0					1	1	1	Ericssion							false	false	17										
100042	62	4002	41	7224	174	CDR	MSC_0001241019_101112.txt	1346278971	false	Voice	CF	NLD	9986713287	9986713287	9887453756	9887453756				03/08/2020 05:03:00	03/08/2020 04:03:00	60	Outgoing	Normal Release	Postpaid	177456192345715	9986713287	MSC2	1	0					1	1	1	Ericssion							false	false	5										
100058	62	4002	57	10087	175	CDR	MSC_0001241019_101112.txt	1411498907	false	Voice	MTC	NLD	9986713287	9986713287	9367873756	9367873756				03/08/2020 23:10:00	03/08/2020 22:10:00	60	Incoming	Normal Release	Postpaid	177456192345715	9986713287	MSC8	1	0					1	1	1	Ericssion							false	false	23										
100069	62	4002	68	12053	175	CDR	MSC_0001241019_101112.txt	363564276	false	Voice	MTC	NLD	9986113288	9986113288	9367853756	9367853756				03/08/2020 18:12:00	03/08/2020 16:12:00	120	Incoming	Normal Release	Prepaid	177456192345711	9986113288	MSC9	1	0					1	1	1	Ericssion							false	false	18										
100094	62	4002	93	16525	176	CDR	MSC_0001241019_101112.txt	345564245	false	Voice	MOC	Local	9986113287	9986113287	9777453756	9777453756				03/08/2020 13:12:00	03/08/2020 12:02:00	70	Outgoing	Normal Release	Prepaid	177456192345710	9986113287	MSC5	1	0					1	1	1	Ericssion							false	false	13										
100096	62	4002	95	16888	176	CDR	MSC_0001241019_101112.txt	298104596	false	Voice	MOC	Local	9986113288	9986113288	9367853756	9367853756				03/08/2020 00:01:00	03/07/2020 23:01:00	60	Outgoing	Normal Release	Prepaid	177456192345711	9986113288	MSC7	1	0					1	1	1	Ericssion							false	false	0										
100118	62	4002	117	20878	177	CDR	MSC_0001241019_101112.txt	320212175	false	Voice	MOC	Local	9986113777	9986113777	9367853756	9367853756				03/08/2020 06:07:00	03/08/2020 05:07:00	60	Outgoing	Normal Release	Postpaid	177456192345713	9986113777	MSC9	1	0					1	1	1	Ericssion							false	false	6										
100120	62	4002	119	21234	177	CDR	MSC_0001241019_101112.txt	352644179	false	Voice	MTC	Local	9986113289	9986113289	9777453756	9777453756				03/08/2020 15:10:00	03/08/2020 14:00:00	70	Incoming	Normal Release	Postpaid	177456192345712	9986113289	MSC1	1	0					1	1	1	Ericssion							false	false	15										
100141	62	4002	140	25006	185	CDR	MSC_0001241019_101112.txt	1379039386	false	Voice	MTC	International	9986713288	9986713288	9369313756	9369313756				03/08/2020 14:09:00	03/08/2020 12:09:00	120	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC2	1	0					1	1	1	Ericssion							false	false	14										
100179	62	4002	178	31822	177	CDR	MSC_0001241019_101112.txt	302064181	false	SMS	MT SMS	Local	9986113287	9986113287	9845300381	9845300381				03/08/2020 01:07:00	03/08/2020 01:07:00	0	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC10	1	0					1	1	1	Ericssion							false	false	1										
100183	62	4002	182	32547	184	CDR	MSC_0001241019_101112.txt	1400759514	false	SMS	MT SMS	International	9986713288	9986713288	9367873756	9367873756				03/08/2020 20:11:00	03/08/2020 20:11:00	0	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC4	1	0					1	1	1	Ericssion							false	false	20										
100222	62	4002	221	39555	177	CDR	MSC_0001241019_101112.txt	377664243	false	SMS	MT SMS	Local	9986113289	9986113289	9367453756	9367453756				03/08/2020 22:07:00	03/08/2020 22:07:00	0	Incoming	Normal Release	Postpaid	177456192345712	9986113289	MSC3	1	0					1	1	1	Ericssion							false	true	22										
100004	62	4002	3	350	177	CDR	MSC_0001241019_101112.txt	-633240681	false	Voice	MOC	Local	9345637669	9345637669	9767453756	9767453756				03/17/2020 03:09:00	03/17/2020 01:49:00	80	Outgoing	Normal Release	Postpaid	177456192345708	9345637669	MSC3	1	0					1	1	1	Ericssion							false	true	3										
100139	62	4002	138	24654	175	CDR	MSC_0001241019_101112.txt	1133484276	false	Voice	MTC	NLD	9986113288	9986113288	9845300379	9845300379				03/17/2020 16:04:00	03/17/2020 14:44:00	80	Incoming	Normal Release	Prepaid	177456192345711	9986113288	MSC10	1	0					1	1	1	Ericssion							false	false	16										
100158	62	4002	157	28056	185	CDR	MSC_0001241019_101112.txt	-597180617	false	SMS	MO SMS	International	9345637669	9345637669	9367853756	9367853756				03/17/2020 13:10:00	03/17/2020 13:10:00	0	Outgoing	Normal Release	Postpaid	177456192345708	9345637669	MSC9	1	0					1	1	1	Ericssion							false	false	13										
100166	62	4002	165	29492	177	CDR	MSC_0001241019_101112.txt	2120638905	false	SMS	MT SMS	Local	9986713289	9986713289	9367873756	9367873756				03/17/2020 04:09:00	03/17/2020 04:09:00	0	Incoming	Normal Release	Postpaid	177456192345717	9986713289	MSC7	1	0					1	1	1	Ericssion							false	false	4										
100180	62	4002	179	32000	184	CDR	MSC_0001241019_101112.txt	1097544565	false	SMS	MT SMS	International	9986113287	9986113287	9845300379	9845300379				03/17/2020 06:05:00	03/17/2020 06:05:00	0	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC1	1	0					1	1	1	Ericssion							false	false	6										
100198	62	4002	197	35262	184	CDR	MSC_0001241019_101112.txt	1104684245	false	SMS	MT SMS	International	9986113287	9986113287	9367853756	9367853756				03/17/2020 08:04:00	03/17/2020 08:04:00	0	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC9	1	0					1	1	1	Ericssion							false	false	8										
100213	62	4002	212	37939	174	CDR	MSC_0001241019_101112.txt	-2105868358	false	SMS	MO SMS	NLD	9986713288	9986713288	9887453756	9887453756				03/17/2020 23:10:00	03/17/2020 23:10:00	0	Outgoing	Normal Release	Prepaid	177456192345716	9986713288	MSC4	1	0					1	1	1	Ericssion							false	false	23										
100250	62	4002	249	44619	177	CDR	MSC_0001241019_101112.txt	-633240681	false	Voice	MTC	Local	9345637669	9345637669	9767453756	9767453756				03/17/2020 03:09:00	03/17/2020 01:49:00	80	Outgoing	Normal Release	Postpaid	177456192345708	9345637669	MSC3	1	0					1	1	1	Ericssion							false	true	3										
100007	62	4002	6	881	177	CDR	MSC_0001241019_101112.txt	132952111	false	Voice	MTC	Local	9986113777	9986113777	9369313756	9369313756				03/06/2020 02:06:00	03/06/2020 01:06:00	60	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC6	1	0					1	1	1	Ericssion							false	false	2										
100024	62	4002	23	3973	178	CDR	MSC_0001241019_101112.txt	176184627	false	Voice	MOC	Local	9986113289	9986113289	9369313756	9369313756				03/06/2020 14:09:00	03/06/2020 12:09:00	120	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC4	1	0					1	1	1	Ericssion							false	false	14										
100026	62	4002	25	4338	185	CDR	MSC_0001241019_101112.txt	1220519033	false	Voice	MTC	International	9986713289	9986713289	9777453756	9777453756				03/06/2020 18:07:00	03/06/2020 17:07:00	60	Incoming	Normal Release	Postpaid	177456192345717	9986713289	MSC6	1	0					1	1	1	Ericssion							false	false	18										
100083	62	4002	82	14561	177	CDR	MSC_0001241019_101112.txt	889065041	false	Voice	MOC	Local	9367453766	9367453766	9767453756	9767453756				03/06/2020 11:03:00	03/06/2020 10:25:00	38	Outgoing	Normal Release	Postpaid	177456192345709	9367453766	MSC4	1	0					1	1	1	Ericssion							false	false	11										
100124	62	4002	123	21941	185	CDR	MSC_0001241019_101112.txt	165504181	false	Voice	MOC	International	9986113287	9986113287	7734140377	7734140377				03/06/2020 11:11:00	03/06/2020 09:11:00	120	Outgoing	Normal Release	Prepaid	177456192345710	9986113287	MSC5	1	0					1	1	1	Ericssion							false	false	11										
100125	62	4002	124	22127	174	CDR	MSC_0001241019_101112.txt	129564245	false	Voice	MOC	NLD	9986113287	9986113287	9845300379	9845300379				03/06/2020 01:12:00	03/06/2020 00:02:00	70	Outgoing	Normal Release	Prepaid	177456192345710	9986113287	MSC6	1	0					1	1	1	Ericssion							false	false	1										
100195	62	4002	194	34724	175	CDR	MSC_0001241019_101112.txt	1174019097	false	SMS	MT SMS	NLD	9986713289	9986713289	9367853756	9367853756				03/06/2020 05:12:00	03/06/2020 05:12:00	0	Incoming	Normal Release	Postpaid	177456192345717	9986713289	MSC6	1	0					1	1	1	Ericssion							false	false	5										
100220	62	4002	219	39193	176	CDR	MSC_0001241019_101112.txt	143484788	false	SMS	MO SMS	Local	9986113288	9986113288	9845300381	9845300381				03/06/2020 05:04:00	03/06/2020 05:04:00	0	Outgoing	Normal Release	Prepaid	177456192345711	9986113288	MSC1	1	0					1	1	1	Ericssion							false	false	5										
100243	62	4002	242	43354	185	CDR	MSC_0001241019_101112.txt	1206239417	false	MMS	MO MMS	International	9986713289	9986713289	7734140377	7734140377				03/06/2020 14:09:00	03/06/2020 14:09:00	0	Outgoing	Normal Release	Postpaid	177456192345717	9986713289	MSC4	1	0					1	1	1	Ericssion							false	false	14										
100009	62	4002	8	1237	184	CDR	MSC_0001241019_101112.txt	888924276	false	Voice	MOC	International	9986113288	9986113288	9845300381	9845300381				03/14/2020 20:08:00	03/14/2020 18:58:00	70	Outgoing	Normal Release	Prepaid	177456192345711	9986113288	MSC8	1	0					1	1	1	Ericssion							false	false	20										
100043	62	4002	42	7399	176	CDR	MSC_0001241019_101112.txt	860212687	false	Voice	MTC	NLD	9986113777	9986113777	7734140377	7734140377				03/14/2020 12:07:00	03/14/2020 10:07:00	120	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC3	1	0					1	1	1	Ericssion							false	true	12										
100051	62	4002	50	8831	175	CDR	MSC_0001241019_101112.txt	1573244977	false	Voice	MOC	NLD	9367453766	9367453766	9845300379	9845300379				03/14/2020 09:06:00	03/14/2020 07:46:00	80	Outgoing	Normal Release	Postpaid	177456192345709	9367453766	MSC1	1	0					1	1	1	Ericssion							false	false	9										
100055	62	4002	54	9544	178	CDR	MSC_0001241019_101112.txt	1850159355	false	Voice	MOC	Local	9986713287	9986713287	9367453756	9367453756				03/14/2020 01:01:00	03/13/2020 23:01:00	120	Outgoing	Normal Release	Postpaid	177456192345715	9986713287	MSC5	1	0					1	1	1	Ericssion							false	false	1										
100065	62	4002	64	11326	175	CDR	MSC_0001241019_101112.txt	824364276	false	Voice	MOC	NLD	9986113288	9986113288	9767453756	9767453756				03/14/2020 02:12:00	03/14/2020 00:12:00	120	Outgoing	Normal Release	Prepaid	177456192345711	9986113288	MSC5	1	0					1	1	1	Ericssion							false	false	2										
100087	62	4002	86	15270	184	CDR	MSC_0001241019_101112.txt	856644117	false	Voice	MTC	International	9986113287	9986113287	9845300381	9845300381				03/14/2020 11:10:00	03/14/2020 10:10:00	60	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC8	1	0					1	1	1	Ericssion							false	false	11										
100104	62	4002	103	18334	176	CDR	MSC_0001241019_101112.txt	1918919514	false	Voice	MTC	Local	9986713288	9986713288	9367853756	9367853756				03/14/2020 20:07:00	03/14/2020 19:07:00	60	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC5	1	0					1	1	1	Ericssion							false	false	20										
100115	62	4002	114	20331	184	CDR	MSC_0001241019_101112.txt	863304627	false	Voice	CF	International	9986113289	9986113289	9367873756	9367873756				03/14/2020 13:01:00	03/14/2020 11:51:00	70	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC6	1	0					1	1	1	Ericssion							false	false	13										
100132	62	4002	131	23399	185	CDR	MSC_0001241019_101112.txt	1919038905	false	Voice	MTC	International	9986713289	9986713289	7734140377	7734140377				03/14/2020 20:09:00	03/14/2020 19:31:00	38	Incoming	Normal Release	Postpaid	177456192345717	9986713289	MSC3	1	0					1	1	1	Ericssion							false	true	20										
100162	62	4002	161	28776	185	CDR	MSC_0001241019_101112.txt	-849181129	false	SMS	MO SMS	International	9345637669	9345637669	9367853756	9367853756				03/14/2020 15:10:00	03/14/2020 15:10:00	0	Outgoing	Normal Release	Postpaid	177456192345708	9345637669	MSC3	1	0					1	1	1	Ericssion							false	true	15										
100192	62	4002	191	34186	176	CDR	MSC_0001241019_101112.txt	1886219450	false	SMS	MO SMS	Local	9986713288	9986713288	9369313756	9369313756				03/14/2020 11:02:00	03/14/2020 11:02:00	0	Outgoing	Normal Release	Prepaid	177456192345716	9986713288	MSC3	1	0					1	1	1	Ericssion							false	true	11										
100207	62	4002	206	36872	184	CDR	MSC_0001241019_101112.txt	1915258938	false	SMS	MT SMS	International	9986713288	9986713288	7734140377	7734140377				03/14/2020 19:06:00	03/14/2020 19:06:00	0	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC8	1	0					1	1	1	Ericssion							false	false	19										
100214	62	4002	213	38114	175	CDR	MSC_0001241019_101112.txt	1868399355	false	SMS	MT SMS	NLD	9986713287	9986713287	9845300381	9845300381				03/14/2020 06:05:00	03/14/2020 06:05:00	0	Incoming	Normal Release	Postpaid	177456192345715	9986713287	MSC5	1	0					1	1	1	Ericssion							false	false	6										
100215	62	4002	214	38290	176	CDR	MSC_0001241019_101112.txt	1911539578	false	SMS	MT SMS	Local	9986713288	9986713288	9367853756	9367853756				03/14/2020 18:04:00	03/14/2020 18:04:00	0	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC6	1	0					1	1	1	Ericssion							false	false	18										
100254	62	4002	253	45325	176	CDR	MSC_0001241019_101112.txt	-1627300146	false	Voice	MTC	NLD	9976113777	9976113777	7734140377	7734140377				03/14/2020 12:07:00	03/14/2020 10:07:00	120	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC3	1	0					1	1	1	Ericssion							false	true	12										
100259	62	4002	258	46228	185	CDR	MSC_0001241019_101112.txt	-568474889	false	Voice	MTC	International	9976713279	9976713279	7734140377	7734140377				03/14/2020 20:09:00	03/14/2020 19:31:00	38	Incoming	Normal Release	Postpaid	177456192345717	9986713289	MSC3	1	0					1	1	1	Ericssion							false	true	20										
100012	62	4002	11	1787	185	CDR	MSC_0001241019_101112.txt	481884307	false	Voice	MTC	International	9986113289	9986113289	9367853756	9367853756				03/10/2020 03:04:00	03/10/2020 02:26:00	38	Incoming	Normal Release	Postpaid	177456192345712	9986113289	MSC1	1	0					1	1	1	Ericssion							false	false	3										
100013	62	4002	12	1973	175	CDR	MSC_0001241019_101112.txt	657318959	false	Voice	MTC	NLD	9986173287	9986173287	9767453756	9767453756				03/10/2020 04:05:00	03/10/2020 02:45:00	80	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC2	1	0					1	1	1	Ericssion							false	false	4										
100030	62	4002	29	5055	187	CDR	MSC_0001241019_101112.txt	1238204977	false	Voice	MTC	International	9367453766	9367453766	9367853756	9367853756				03/10/2020 12:02:00	03/10/2020 10:02:00	120	Incoming	Normal Release	Postpaid	177456192345709	9367453766	MSC10	1	0					1	1	1	Ericssion							false	false	12										
100075	62	4002	74	13126	174	CDR	MSC_0001241019_101112.txt	1511819450	false	Voice	MTC	NLD	9986713288	9986713288	9367873756	9367873756				03/10/2020 03:02:00	03/10/2020 02:24:00	38	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC6	1	0					1	1	1	Ericssion							false	false	3										
100105	62	4002	104	18511	177	CDR	MSC_0001241019_101112.txt	1583879483	false	Voice	MOC	Local	9986713287	9986713287	9369313756	9369313756				03/10/2020 23:03:00	03/10/2020 22:03:00	60	Outgoing	Normal Release	Postpaid	177456192345715	9986713287	MSC6	1	0					1	1	1	Ericssion							false	false	23										
100119	62	4002	118	21056	177	CDR	MSC_0001241019_101112.txt	475044629	false	Voice	MTC	Local	9986113287	9986113287	7734140377	7734140377				03/10/2020 01:10:00	03/10/2020 00:00:00	70	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC10	1	0					1	1	1	Ericssion							false	false	1										
100182	62	4002	181	32361	185	CDR	MSC_0001241019_101112.txt	725899663	false	SMS	MT SMS	International	9986173287	9986173287	9367873756	9367873756				03/10/2020 23:08:00	03/10/2020 23:08:00	0	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC3	1	0					1	1	1	Ericssion							false	true	23										
100193	62	4002	192	34363	184	CDR	MSC_0001241019_101112.txt	1551719002	false	SMS	MT SMS	International	9986713288	9986713288	9367453756	9367453756				03/10/2020 14:07:00	03/10/2020 14:07:00	0	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC4	1	0					1	1	1	Ericssion							false	false	14										
100249	62	4002	248	44432	186	CDR	MSC_0001241019_101112.txt	-1206060617	false	SMS	MT SMS	International	9345637669	9345637669	9367853756	9367853756				03/10/2020 12:02:00	03/10/2020 12:02:00	0	Incoming	Normal Release	Postpaid	177456192345708	9345637669	MSC10	1	0					1	1	1	Ericssion							false	false	12										
100017	62	4002	16	2690	185	CDR	MSC_0001241019_101112.txt	-1231548326	false	Voice	MTC	International	9986713289	9986713289	7734140377	7734140377				03/28/2020 02:02:00	03/28/2020 00:52:00	70	Incoming	Normal Release	Postpaid	177456192345717	9986713289	MSC7	1	0					1	1	1	Ericssion							false	false	2										
100022	62	4002	21	3612	185	CDR	MSC_0001241019_101112.txt	-1202687750	false	Voice	MOC	International	9986713289	9986713289	9767453756	9767453756				03/28/2020 10:03:00	03/28/2020 09:25:00	38	Outgoing	Normal Release	Postpaid	177456192345717	9986713289	MSC2	1	0					1	1	1	Ericssion							false	false	10										
100037	62	4002	36	6318	177	CDR	MSC_0001241019_101112.txt	-2039308144	false	Voice	MTC	Local	9986173287	9986173287	9367453756	9367453756				03/28/2020 16:04:00	03/28/2020 14:54:00	70	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC7	1	0					1	1	1	Ericssion							false	false	16										
100046	62	4002	45	7928	175	CDR	MSC_0001241019_101112.txt	389278936	false	Voice	MTC	NLD	9345637669	9345637669	9777453756	9777453756				03/28/2020 23:11:00	03/28/2020 21:51:00	80	Incoming	Normal Release	Postpaid	177456192345708	9345637669	MSC6	1	0					1	1	1	Ericssion							false	false	23										
100048	62	4002	47	8282	177	CDR	MSC_0001241019_101112.txt	-2061088336	false	Voice	MTC	Local	9986173287	9986173287	9367873756	9367873756				03/28/2020 10:01:00	03/28/2020 09:01:00	60	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC8	1	0					1	1	1	Ericssion							false	false	10										
100064	62	4002	63	11150	175	CDR	MSC_0001241019_101112.txt	2087604692	false	Voice	MTC	NLD	9986113289	9986113289	9369313756	9369313756				03/28/2020 17:06:00	03/28/2020 16:06:00	60	Incoming	Normal Release	Postpaid	177456192345712	9986113289	MSC4	1	0					1	1	1	Ericssion							false	false	17										
100067	62	4002	66	11680	186	CDR	MSC_0001241019_101112.txt	2051872752	false	Voice	MTC	International	9986113777	9986113777	9845300379	9845300379				03/28/2020 07:08:00	03/28/2020 05:08:00	120	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC7	1	0					1	1	1	Ericssion							false	false	7										
100068	62	4002	67	11867	185	CDR	MSC_0001241019_101112.txt	313199448	false	Voice	MTC	International	9345637669	9345637669	9367853756	9367853756				03/28/2020 02:03:00	03/28/2020 00:53:00	70	Incoming	Normal Release	Postpaid	177456192345708	9345637669	MSC8	1	0					1	1	1	Ericssion							false	false	2										
100074	62	4002	73	12940	185	CDR	MSC_0001241019_101112.txt	342539000	false	Voice	MTC	International	9345637669	9345637669	9367453756	9367453756				03/28/2020 10:12:00	03/28/2020 09:12:00	60	Incoming	Normal Release	Postpaid	177456192345708	9345637669	MSC5	1	0					1	1	1	Ericssion							false	false	10										
100089	62	4002	88	15632	186	CDR	MSC_0001241019_101112.txt	-1515542894	false	Voice	MOC	International	9367453766	9367453766	9369313756	9369313756				03/28/2020 08:09:00	03/28/2020 06:49:00	80	Outgoing	Normal Release	Postpaid	177456192345709	9367453766	MSC10	1	0					1	1	1	Ericssion							false	false	8										
100102	62	4002	101	17971	186	CDR	MSC_0001241019_101112.txt	2055384116	false	Voice	MOC	International	9986113289	9986113289	9369313756	9369313756				03/28/2020 08:09:00	03/28/2020 06:09:00	120	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC3	1	0					1	1	1	Ericssion							false	true	8										
100218	62	4002	217	38839	177	CDR	MSC_0001241019_101112.txt	-1198847750	false	SMS	MO SMS	Local	9986713289	9986713289	9367873756	9367873756				03/28/2020 11:07:00	03/28/2020 11:07:00	0	Outgoing	Normal Release	Postpaid	177456192345717	9986713289	MSC9	1	0					1	1	1	Ericssion							false	false	11										
100228	62	4002	227	40641	174	CDR	MSC_0001241019_101112.txt	2026764758	false	SMS	MO SMS	NLD	9986113287	9986113287	9369313756	9369313756				03/28/2020 00:12:00	03/28/2020 00:12:00	0	Outgoing	Normal Release	Prepaid	177456192345710	9986113287	MSC9	1	0					1	1	1	Ericssion							false	false	0										
100236	62	4002	235	42094	175	CDR	MSC_0001241019_101112.txt	2033512112	false	SMS	MT SMS	NLD	9986113777	9986113777	7734140377	7734140377				03/28/2020 02:02:00	03/28/2020 02:02:00	0	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC7	1	0					1	1	1	Ericssion							false	false	2										
100241	62	4002	240	42998	177	CDR	MSC_0001241019_101112.txt	2062552112	false	MMS	MO MMS	Local	9986113777	9986113777	9369313756	9369313756				03/28/2020 10:06:00	03/28/2020 10:06:00	0	Outgoing	Normal Release	Postpaid	177456192345713	9986113777	MSC2	1	0					1	1	1	Ericssion							false	false	10										
100002	62	4002	1	0	174	CDR	MSC_0001241019_101112.txt	1001038874	false	Voice	MTC	NLD	9986713288	9986713288	9367453756	9367453756				03/04/2020 05:09:00	03/04/2020 03:59:00	70	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC1	1	0					1	1	1	Ericssion							false	false	5										
100005	62	4002	4	528	174	CDR	MSC_0001241019_101112.txt	983038874	false	Voice	MTC	NLD	9986713288	9986713288	9845300381	9845300381				03/04/2020 00:09:00	03/03/2020 23:09:00	60	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC4	1	0					1	1	1	Ericssion							false	false	0										
100016	62	4002	15	2513	176	CDR	MSC_0001241019_101112.txt	-43595309	false	Voice	MTC	NLD	9986113289	9986113289	9367853756	9367853756				03/04/2020 01:06:00	03/03/2020 23:06:00	120	Incoming	Normal Release	Postpaid	177456192345712	9986113289	MSC5	1	0					1	1	1	Ericssion							false	false	1										
100035	62	4002	34	5956	174	CDR	MSC_0001241019_101112.txt	1051139066	false	Voice	MTC	NLD	9986713288	9986713288	9777453756	9777453756				03/04/2020 19:04:00	03/04/2020 18:26:00	38	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC5	1	0					1	1	1	Ericssion							false	false	19										
100070	62	4002	69	12229	177	CDR	MSC_0001241019_101112.txt	1040278971	false	Voice	MTC	Local	9986713287	9986713287	9367873756	9367873756				03/04/2020 16:03:00	03/04/2020 14:43:00	80	Incoming	Normal Release	Postpaid	177456192345715	9986713287	MSC1	1	0					1	1	1	Ericssion							false	false	16										
100091	62	4002	90	15995	176	CDR	MSC_0001241019_101112.txt	17724757	false	Voice	MOC	Local	9986113287	9986113287	7734140377	7734140377				03/04/2020 18:08:00	03/04/2020 17:08:00	60	Outgoing	Normal Release	Prepaid	177456192345710	9986113287	MSC2	1	0					1	1	1	Ericssion							false	false	18										
100108	62	4002	107	19061	186	CDR	MSC_0001241019_101112.txt	986699481	false	Voice	MTC	International	9986713289	9986713289	9767453756	9767453756				03/04/2020 01:10:00	03/03/2020 23:10:00	120	Incoming	Normal Release	Postpaid	177456192345717	9986713289	MSC9	1	0					1	1	1	Ericssion							false	false	1										
100111	62	4002	110	19619	174	CDR	MSC_0001241019_101112.txt	-43655373	false	Voice	CF	NLD	9986113289	9986113289	9369313756	9369313756				03/04/2020 01:05:00	03/04/2020 00:05:00	60	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC2	1	0					1	1	1	Ericssion							false	false	1										
100234	62	4002	233	41731	185	CDR	MSC_0001241019_101112.txt	-43595309	false	SMS	MT SMS	International	9986113289	9986113289	9367853756	9367853756				03/04/2020 01:06:00	03/04/2020 01:06:00	0	Incoming	Normal Release	Postpaid	177456192345712	9986113289	MSC5	1	0					1	1	1	Ericssion							false	false	1										
100006	62	4002	5	703	177	CDR	MSC_0001241019_101112.txt	258952623	false	Voice	MTC	Local	9986113777	9986113777	9367853756	9367853756				03/07/2020 13:06:00	03/07/2020 12:28:00	38	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC5	1	0					1	1	1	Ericssion							false	false	13										
100019	62	4002	18	3062	185	CDR	MSC_0001241019_101112.txt	1004505041	false	Voice	MOC	International	9367453766	9367453766	9845300381	9845300381				03/07/2020 19:07:00	03/07/2020 17:47:00	80	Outgoing	Normal Release	Postpaid	177456192345709	9367453766	MSC9	1	0					1	1	1	Ericssion							false	false	19										
100076	62	4002	75	13301	175	CDR	MSC_0001241019_101112.txt	287724307	false	Voice	MOC	NLD	9986113289	9986113289	9777453756	9777453756				03/07/2020 21:08:00	03/07/2020 20:30:00	38	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC7	1	0					1	1	1	Ericssion							false	false	21										
